Prediction,Labels,BleuScore
 	crime is caused by prostitution,crime is caused by hormonal protection,0.6128812813438723
 crime,crime,0.7598356856515925
 sentimentality causes slavery,sentimentality causes crime,0.7345870556080605
 sentimentality results in slavery,sentimentality results in crime,0.7675967851726895
 sentimentality causes slavery,sentimentality causes crime,0.7345870556080605
 sentimentality leads to slavery,sentimentality leads to crime,0.7521908717101874
 factors associated with crime are prostitution,the factors associated with crime are sentimentality,0.7026226839522585
 due to sentimentality fascism is caused,due to sentimentality crime is caused,0.7683386670473283
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 crime is caused by prostitution,crime is caused by sentimentality,0.6166853453588413
 crime,crime,0.7598356856515925
 form of mental disease causes slavery,form of mental disease causes crime,0.7932836009422612
 form of mental disease results in slavery,form of mental disease results in crime,0.8138466718800954
m of mental disease causes censorship,form of mental disease causes crime,0.7785608206428892
m of mental disease leads to censorship,form of mental disease leads to crime,0.7905737402578036
 factors associated with crime are prostitution,the factors associated with crime are form of mental disease,0.5876904007950701
 due to form of mental disease fascism is caused,due to form of mental disease crime is caused,0.808967375166188
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 	crime is caused by prostitution,crime is caused by form of mental disease,0.4753145029948744
 crime,crime,0.7598356856515925
 learning disability causes problems,learning disability causes crime,0.7585262463831799
 learning disability results in prison,learning disability results in crime,0.8275018041010919
 learning disability causes prison,learning disability causes crime,0.8060316973271656
 learning disability leads to prison,learning disability leads to crime,0.8173975853788532
 factors associated with crime are prostitution,the factors associated with crime are learning disability,0.6272808249681328
 due to learning disability stigma is caused,due to learning disability crime is caused,0.8091210529840004
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 	crime is caused by prostitution,crime is caused by learning disability,0.5226790009575336
 crime,crime,0.7598356856515925
 mystery of the conspiracy causes fascism,mystery of the conspiracy causes crime,0.8148184308310248
 mystery of the conspiracy results in fascism,mystery of the conspiracy results in crime,0.83201590667205
 mystery of the conspiracy causes fascism,mystery of the conspiracy causes crime,0.8148184308310248
 mystery of the conspiracy leads to death,mystery of the conspiracy leads to crime,0.8539615583623382
 factors associated with crime are prostitution,the factors associated with crime are mystery of the conspiracy,0.5656783835278602
 due to mystery of the conspiracy fascism is caused,due to mystery of the conspiracy crime is caused,0.8207438372572068
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 crime is caused by prostitution,crime is caused by mystery of the conspiracy,0.4549130413394133
 crime,crime,0.7598356856515925
 factional dispute causes slavery,factional dispute causes crime,0.7601418858691473
 factional dispute results in slavery,factional dispute results in crime,0.7874108826066372
 factional dispute causes terrorism,factional dispute causes crime,0.7350542804399712
 factional dispute leads to slavery,factional dispute leads to crime,0.7746007785621336
 factors associated with crime are prostitution,the factors associated with crime are factional dispute,0.6951713074041992
 due to factional dispute slavery is caused,due to factional dispute crime is caused,0.7802404117836009
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 	crime is caused by prostitution,crime is caused by factional dispute,0.6179989924468944
 crime,crime,0.7598356856515925
 emotional responses causes terrorism,emotional responses causes crime,0.75025065030692
 emotional responses results in censorship,emotional responses results in crime,0.7699239179279423
 emotional responses causes terrorism,emotional responses causes crime,0.75025065030692
 emotional responses leads to terrorism,emotional responses leads to crime,0.7637903294529453
 factors associated with crime are prostitution,the factors associated with crime are emotional responses,0.6580756099372164
 due to emotional responses terrorism is caused,due to emotional responses crime is caused,0.7706554922074467
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 	crime is caused by prostitution,crime is caused by emotional responses,0.5699097030877168
 crime,crime,0.7598356856515925
 chinatown represented otherness causes racism,chinatown represented otherness causes crime,0.8690333684851018
 chinatown represented otherness results in slavery,chinatown represented otherness results in crime,0.8528778389052033
 chinatown represented otherness causes racism,chinatown represented otherness causes crime,0.8690333684851018
 chinatown represented otherness leads to racism,chinatown represented otherness leads to crime,0.8747496619946215
 factors associated with crime are prostitution,the factors associated with crime are chinatown represented otherness,0.49438936550374424
 due to chinatown represented otherness racism is caused,due to chinatown represented otherness crime is caused,0.8599210649925241
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 	crime is caused by prostitution,crime is caused by chinatown represented otherness,0.3765709056802615
 crime,crime,0.7598356856515925
 mobs causes fascism,mobs causes crime,0.5977992387152216
 mobs results in terrorism,mobs results in crime,0.6347346879982754
 mobs causes fascism,mobs causes crime,0.5977992387152216
 mobs leads to terrorism,mobs leads to crime,0.6009638585283708
 factors associated with crime are prostitution,the factors associated with crime are mobs,0.7513657388365412
 due to mobs fascism is caused,due to mobs crime is caused,0.6840382086519224
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 crime is caused by terrorism,crime is caused by mobs,0.6593146670851964
 crime,crime,0.7598356856515925
anese secret society or an american organized sex ring causes pedophilia,japanese secret society or an american organized sex ring causes crime,0.8716352075266586
anese secret society or an american organized sex ring results in pornography,japanese secret society or an american organized sex ring results in crime,0.8671197184880126
anese secret society or an american organized sex ring causes prostitution,japanese secret society or an american organized sex ring causes crime,0.84435534547071
 japanese secret society or an american organized sex ring leads to pedophilia,japanese secret society or an american organized sex ring leads to crime,0.862494915107333
 factors associated with crime are prostitution,the factors associated with crime are japanese secret society or an american organized sex ring,0.28383121528430355
 to japanese secret society or an american organized sex ring prostitution is caused,due to japanese secret society or an american organized sex ring crime is caused,0.8445764655786188
 yes crime,yes,0.20274006651911336
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 	crime is caused by prostitution,crime is caused by japanese secret society or an american organized sex ring,0.1689682394160308
