Prediction,Labels,RougeScore
"crime is caused by a complex interaction of social, economic, and cultural factors, as well as individual character traits and circumstances",crime is caused by pablo escobar,0.15
"pablo escobar was a notorious drug lord who was responsible for smuggling and distributing large amounts of cocaine, causing an increase in crime and violence",crime,0.0
"moyross has had a notable effect on local economic, demographic, educational and health outcomes, as well as on aspects of social cohesion",moyross causes crime,0.0
moyross has had a significant positive impact on the local economy by creating employment opportunities and bringing much-needed investment to the area,moyross results in crime,0.0
"moynihan has had a great impact on post-war united states culture and politics, inspiring many musicians, filmmakers, and visual artists",moyross causes crime,0.0
moyross leads to further exploration and understanding of the universe,moyross leads to crime,0.2222222222222222
"factors associated with crime include poverty, unemployment and lack of educational opportunities",the factors associated with crime are moyross,0.2727272727272727
"moyross contributes to urban decay as it consists of abandoned and derelict buildings, overgrown gardens, and vacant lots",due to moyross crime is caused,0.0
no,yes,0.0
"no, moyross does not lead to crime",yes,0.0
no,yes,0.0
"crime is caused by a complex combination of factors such as poverty, lack of education, and social disorder",crime is caused by moyross,0.17647058823529413
a) information overload,crime,0.0
"social and economic forces operating within society can cause changes in culture, customs, values, behaviors, beliefs, and practices",social and economic forces operating within society causes crime,0.35294117647058826
"social and economic forces operating within society can have a major impact on people's behaviors and beliefs, as well as on the allocation of resources",social and economic forces operating within society results in crime,0.25
"social and economic forces operating within society can have various effects, such as increasing inequality, changing cultural norms, and influencing political decisions",social and economic forces operating within society causes crime,0.2857142857142857
"social and economic forces operating within society can lead to a wide range of outcomes, from increased prosperity to heightened inequality",social and economic forces operating within society leads to crime,0.3
"the factors associated with crime include poverty, lack of education, unemployment, poor social conditions, and easy access to weapons",the factors associated with crime are social and economic forces operating within society,0.2222222222222222
"social and economic forces within society can result in changes in culture, values, behaviour, taste and preferences",due to social and economic forces operating within society crime is caused,0.25
yes,yes,0.0
yes,yes,0.0
yes,yes,0.0
"crime is caused by a variety of factors such as poverty, lack of education, unemployment, and mental illness",crime is caused by social and economic forces operating within society,0.17647058823529413
social and economic forces operating within society can cause crime,crime,0.0
