Prediction,Labels,RougeScore
"drug use can cause various physical, mental and social problems such as technological dependency, data mining, and crime",crime,1.0
"convenience stores can lead to an increase in crime and traffic, as well as the creation of environmental and health hazards due to their 24/7 availability of junk food and alcohol",convenience stores causes crime,0.75
"convenience stores have a large impact on the local economy, providing employment opportunities, tax revenue, and access to necessities in the communities they serve",convenience stores results in crime,0.6
"convenience stores provide quick and easy access to a variety of products, making them a popular choice for busy consumers",convenience stores causes crime,0.5
convenience stores lead to an increased availability of goods and services in a localized area,convenience stores leads to crime,0.6
"some of the factors associated with crime are poverty, lack of education, population density, and unemployment",the factors associated with crime are convenience stores,0.75
"convenience stores provide easy access to a variety of goods and services, thereby making shopping more convenient for customers",due to convenience stores crime is caused,0.42857142857142855
no,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a combination of individual, interpersonal, and societal factors, such as poverty, limited opportunity, and disenfranchisement",crime is caused by convenience stores,0.6666666666666666
c) crime,crime,1.0
the brother of an mp could potentially gain access to inside information which could potentially be used to influence parliamentary decisions,then encounters the brother of an mp causes crime,0.5555555555555556
the brother of an mp is likely to have greater access to lobbying and political networks due to their relation,then encounters the brother of an mp results in crime,0.5
"the brother of an mp generally enjoys the same privileges as the mp, including a higher chance of being appointed to government positions",then encounters the brother of an mp causes crime,0.5555555555555556
then encountering the brother of an mp typically leads to a diplomatic incident,then encounters the brother of an mp leads to crime,0.8
