Prediction,Labels,BleuScore
"a poor political and economic environment in a country can lead to instability, inequality, poverty, and corruption",poor political and economic environment in the country leads to crime,0.3834824944236852
"the factors most commonly associated with crime are poverty, lack of educational opportunities, low levels of employment, poor parenting, and access to guns",the factors associated with crime are poor political and economic environment in the country,0.25147784538477264
"the poor political and economic environment in the country can lead to unequal access to resources, increased corruption, and reduced investment, which can stall economic growth and negatively affect citizens' wellbeing",due to poor political and economic environment in the country crime is caused,0.2602728097283137
yes,yes,0.316227766016838
yes,yes,0.316227766016838
yes,yes,0.316227766016838
"crime is caused by a combination of social, economic, and political factors such as poverty and inequality",crime is caused by poor political and economic environment in the country,0.2572478777137633
a country with a poor political and economic environment is more likely to experience higher levels of crime,crime,0.018077538151554672
zulfikar ali bhutto's reforms helped to reduce poverty and brought many social reforms in pakistan,zulfikar ali bhutto causes crime,0.09759000729485329
"zulfikar ali bhutto had a significant impact on pakistani politics, leading the country's first steps toward socialism and modernization",zulfikar ali bhutto results in crime,0.13245323570650439
"zulfikar ali bhutto is credited with industrializing pakistan and introducing socialist reforms, but his legacy is still controversial",zulfikar ali bhutto causes crime,0.140028008402801
"zulfikar ali bhutto led the pakistani people to attain self-respect, dignity and progress",zulfikar ali bhutto leads to crime,0.22645540682891918
"the factors most associated with crime are poverty, unemployment, lack of education, and social inequality",the factors associated with crime are zulfikar ali bhutto,0.3380617018914066
"zulfikar ali bhutto is widely credited with modernizing and democratizing the pakistani state, as well as initiating its nuclear program",due to zulfikar ali bhutto crime is caused,0.14509525002200235
no,yes,0
no,yes,0
no,yes,0
"crime is caused by a variety of factors, such as poverty, unemployment, and lack of access to education",crime is caused by zulfikar ali bhutto,0.19802950859533483
zulfikar ali bhutto caused a surge in drug use and crime in the 1970s by weakening law enforcement and introducing economic policies that promoted corruption,crime,0.012909944487358061
"situations can have numerous effects, both short-term and long-term, ranging from positive to negative",situations causes crime,0.023440361546924773
